9	2	7	0.995	0.995	0.993	0.995	0.9939	0.9954	0.9855	0.9954
9	2	8	0.993	0.995	0.990	0.995	0.9875	0.9954	0.9714	0.9954
9	2	9	0.990	0.995	0.985	0.995	0.9931	0.9954	0.9754	0.9954
9	2	10	0.984	0.995	0.973	0.995	0.9992	0.9954	0.9968	0.9954
9	2	11	0.974	0.995	0.960	0.995	0.9999	0.9954	0.9996	0.9954
9	2	12	0.951	0.995	0.920	0.995	1.0000	0.9954	0.9999	0.9954
9	3	3	0.998	0.997	0.998	0.997	0.9998	0.9974	0.9996	0.9974
9	3	4	0.998	0.997	0.997	0.997	0.9968	0.9971	0.9941	0.9971
9	3	5	0.998	0.997	0.997	0.997	0.9960	0.9969	0.9920	0.9969
9	3	6	0.998	0.997	0.996	0.997	0.9976	0.9969	0.9939	0.9969
9	3	7	0.996	0.997	0.995	0.997	0.9960	0.9969	0.9896	0.9969
9	3	8	0.995	0.997	0.993	0.997	0.9925	0.9969	0.9785	0.9969
9	3	9	0.992	0.997	0.987	0.997	0.9950	0.9969	0.9858	0.9969
9	3	10	0.988	0.997	0.980	0.997	0.9996	0.9969	0.9990	0.9969
9	3	11	0.981	0.997	0.966	0.997	1.0000	0.9969	0.9998	0.9969
9	3	12	0.960	0.997	0.925	0.997	1.0000	0.9969	1.0000	0.9969
9	4	1	0.999	0.998	0.999	0.998	1.0000	0.9983	1.0000	0.9983
9	4	2	0.999	0.998	0.999	0.998	1.0000	0.9981	1.0000	0.9981
9	4	3	0.999	0.998	0.998	0.998	0.9999	0.9981	0.9998	0.9981
9	4	4	0.999	0.998	0.998	0.998	0.9982	0.9981	0.9968	0.9981
9	4	5	0.998	0.998	0.998	0.998	0.9978	0.9981	0.9949	0.9981
9	4	6	0.998	0.998	0.998	0.998	0.9989	0.9981	0.9969	0.9981
9	4	7	0.997	0.998	0.997	0.998	0.9980	0.9980	0.9960	0.9980
9	4	8	0.997	0.998	0.995	0.998	0.9961	0.9980	0.9918	0.9980
9	4	9	0.994	0.998	0.991	0.998	0.9958	0.9979	0.9874	0.9979
9	4	10	0.990	0.998	0.985	0.998
