0.03	0.2	0.45	0.461741	0.00239647	0.491609	0.00229394	1.06468	0.00331741
0.03	0.2	0.5	0.346912	0.00275702	0.355482	0.00268842	1.0247	0.00385081
0.03	0.2	0.55	0.248793	0.00324774	0.261709	0.00312584	1.05192	0.00450762
0.03	0.2	0.6	0.178421	0.00382843	0.189929	0.00366259	1.0645	0.00529825
0.03	0.2	0.65	0.131278	0.00445799	0.135476	0.00433063	1.03198	0.00621515
0.03	0.2	0.7	0.0910247	0.00534837	0.0996262	0.00504542	1.0945	0.00735264
0.03	0.2	0.75	0.050892	0.00505915	0.0549516	0.004805	1.07977	0.00697732
0.03	0.2	0.85	0.0109666	0.00888331	0.0123603	0.00825684	1.12709	0.012128
0.03	0.3	0	0.471031	0.00186686	0.502376	0.00181383	1.06654	0.00260291
0.03	0.3	0.2	1.84591	0.00136214	1.93066	0.00133692	1.04591	0.0019086
0.03	0.3	0.25	1.72203	0.00140628	1.7974	0.00138139	1.04377	0.00197126
0.03	0.3	0.3	1.22654	0.00164718	1.3188	0.00159494	1.07522	0.00229282
0.03	0.3	0.35	0.903743	0.00190428	0.942432	0.00187007	1.04281	0.00266898
0.03	0.3	0.4	0.652109	0.00222825	0.692963	0.00216788	1.06265	0.00310882
0.03	0.3	0.45	0.481977	0.00258116	0.523439	0.00248415	1.08602	0.00358237
0.03	0.3	0.5	0.327172	0.00312099	0.356167	0.00299926	1.08862	0.00432852
0.03	0.3	0.55	0.209545	0.00388849	0.227319	0.00374239	1.08482	0.00539683
0.03	0.3	0.6	0.127507	0.00497473	0.132225	0.00489542	1.037	0.00697948
0.03	0.3	0.65	0.0718448	0.00661817	0.0808771	0.00625147	1.12572	0.0091039
0.03	0.3	0.7	0.037545	0.00914719	0.0383939	0.00906371	1.02261	0.0128772
0.03	0.3	0.75	0.00822611	0.0138109	0.00873118	0.0134326	1.0614	0.0192659
0.03	0.3	0.85	0	0	0	0	0	0
0.03	0.5	0	3.10553	0.00121346	3.341	0.00120402	1.07582	0.00170943
0.03	0.5	0.2	2.4769	0.00177942	2.69116	0.00175557	1.08651	0.00249967
0.03	0.5	0.25	1.67638	0.00212408	1.8234	0.0020935	1.0877	0.00298236
0.03	0.5	0.3	1.19144	0.0024912	1.2851	0.00246422	1.07862	0.00350406
0.03	0.5	0.35	0.750092	0.00310683	0.818011	0.00305623	1.09055	0.00435808
0.03	0.5	0.4	0.3256	0.00466706	0.363539	0.00453665	1.11652	0.00650866
0.03	0.5	0.45	0.0839019	0.00913908	0.0899249	0.00906321	1.07179	0.0128711
0.03	0.5	0.5	0	0	0	0	0	0
0.03	0.5	0.55	0	0	0	0	0	0
0.03	0.5	0.6	0	0	0	0	0	0
0.03	0.5	0.65	0	0	0	0	0	0
0.03	0.5	0.7	0	0	0	0	0	0
0.03	0.5	0.75	0	0	0	0	0	0
0.03	0.5	0.85	0	0	0	0	0	0
0.03	0.7	0	5.17036	0.0012863	5.83275	0.00130195	1.12811	0.0018302
0.03	0.7	0.2	2.34128	0.0023197	2.70115	0.00233433	1.15371	0.00329091
0.03	0.7	0.25	1.49761	0.00284512	1.71268	0.00287551	1.14361	0.00404515
0.03	0.7	0.3	0.46685	0.00497212	0.517545	0.00510494	1.10859	0.00712618
0.03	0.7	0.35	0	0	0	0	0	0
0.03	0.7	0.4	0	0	0	0	0	0
0.03	0.7	0.45	0	0	0	0	0	0
0.03	0.7	0.5	0	0	0	0	0	0
0.03	0.7	0.55	0	0	0	0	0	0
0.03	0.7	0.6	0	0	0	0	0	0
